md,GR
5746.5,53.057
5747.0,50.213
5747.5,48.975
5748.0,48.847
5748.500000000001,52.127
5749.0,57.931
5749.5,60.569
5750.0,60.622
5750.500000000001,58.846
5751.0,57.988
5751.5,57.726
5752.0,57.732
5752.500000000001,57.247
5753.0,56.716
5753.5,56.184
5754.0,54.827
5754.500000000001,51.934
5755.0,50.513
5755.5,49.651
5756.0,48.737
5756.500000000001,45.118
5757.0,42.194
5757.5,39.003
5758.0,29.715
5758.500000000001,29.075
5759.0,29.08
5759.5,29.661
5760.0,30.588
5760.500000000001,37.426
5761.0,39.838
5761.5,39.691
5762.0,37.863
5762.500000000001,35.566
5763.0,35.347
5763.5,37.782
5764.0,42.044
5764.500000000001,48.742
5765.0,56.177
5765.5,62.364
5766.0,67.548
5766.500000000001,66.705
5767.0,62.815
5767.5,55.473
5768.0,50.453
5768.500000000001,44.318
5769.0,43.685
5769.5,49.007
5770.0,59.925
5770.500000000001,72.765
5771.0,72.749
5771.5,67.087
5772.0,62.301
5772.500000000001,58.525
5773.0,60.432
5773.5,67.084
5774.0,75.815
5774.500000000001,83.385
5775.0,80.258
5775.5,77.468
5776.0,76.068
5776.500000000001,71.73
5777.0,70.851
5777.5,72.317
5778.0,79.361
5778.500000000001,87.026
5779.0,87.306
5779.5,85.744
5780.0,81.635
5780.500000000001,77.501
5781.0,75.214
5781.5,75.345
5782.0,76.464
5782.500000000001,79.944
5783.0,85.351
5783.5,87.35
5784.0,87.369
5784.500000000001,84.311
5785.0,81.14
5785.5,79.397
5786.0,79.061
5786.500000000001,81.105
5787.0,84.331
5787.5,84.436
5788.0,79.088
5788.500000000001,72.505
5789.0,68.52
5789.5,68.16
5790.0,69.838
5790.500000000001,73.252
5791.0,72.483
5791.5,71.512
5792.0,71.684
5792.500000000001,71.92
5793.0,73.613
5793.5,76.776
5794.0,79.216
5794.500000000001,81.981
5795.0,82.54
5795.5,82.063
5796.0,80.559
5796.500000000001,78.939
5797.0,77.544
5797.5,76.918
5798.0,76.36
5798.500000000001,75.662
5799.0,74.604
5799.5,73.545
5800.0,72.505
5800.500000000001,72.238
5801.0,72.622
5801.5,73.35
5802.0,74.065
5802.500000000001,74.551
5803.0,74.572
5803.5,71.758
5804.0,69.93
5804.500000000001,70.551
5805.0,72.348
5805.5,74.008
5806.0,73.699
5806.500000000001,72.317
5807.0,72.051
5807.5,74.102
5808.0,75.657
5808.500000000001,74.767
5809.0,73.201
5809.5,71.608
5810.0,70.207
5810.500000000001,69.048
5811.0,67.888
5811.5,66.729
5812.0,61.251
5812.500000000001,60.95
5813.0,62.965
5813.5,65.701
5814.0,68.925
5814.500000000001,68.749
5815.0,65.336
5815.5,65.246
5816.0,66.088
5816.500000000001,70.745
5817.0,79.263
5817.5,80.102
5818.0,79.486
5818.500000000001,76.919
5819.0,74.351
5819.5,72.373
5820.0,70.176
5820.500000000001,65.241
5821.0,62.567
5821.5,62.795
5822.0,65.052
5822.500000000001,67.84
5823.0,68.604
5823.5,67.676
5824.0,66.09
5824.500000000001,64.505
5825.0,65.902
5825.5,68.197
5826.0,68.64
5826.500000000001,68.897
5827.0,69.178
5827.5,73.715
5828.0,74.075
5828.500000000001,71.686
5829.0,68.391
5829.5,66.894
5830.0,72.435
5830.500000000001,76.42
5831.0,78.789
5831.5,78.65
5832.0,77.997
5832.500000000001,77.401
5833.0,76.94
5833.5,76.479
5834.0,76.017
5834.500000000001,75.556
5835.0,74.509
5835.5,68.954
5836.0,66.996
5836.500000000001,67.366
5837.0,68.205
5837.5,71.438
5838.0,74.021
5838.500000000001,74.069
5839.0,72.91
5839.5,72.619
5840.0,73.738
5840.500000000001,73.955
5841.0,72.958
5841.5,70.774
5842.0,68.565
5842.500000000001,67.154
5843.0,67.876
5843.5,69.26
5844.0,69.843
5844.500000000001,70.138
5845.0,70.312
5845.5,71.899
5846.0,74.946
5846.500000000001,78.317
5847.0,78.062
5847.5,74.882
5848.0,74.585
5848.500000000001,75.044
5849.0,75.307
5849.5,75.174
5850.0,73.727
5850.500000000001,72.357
5851.0,71.168
5851.5,69.85
5852.0,67.837
5852.500000000001,65.887
5853.0,67.651
5853.5,69.712
5854.0,71.32
5854.500000000001,72.239
5855.0,72.499
5855.5,72.557
5856.0,72.615
5856.500000000001,73.692
5857.0,75.491
5857.5,76.79
5858.0,76.55
5858.500000000001,73.954
5859.0,71.021
5859.5,69.158
5860.0,72.498
5860.500000000001,80.639
5861.0,79.431
5861.5,77.363
5862.0,77.098
5862.500000000001,78.508
5863.0,80.341
5863.5,81.549
5864.0,81.802
5864.500000000001,73.39
5865.0,66.815
5865.5,63.762
5866.0,66.251
5866.500000000001,70.378
5867.0,73.069
5867.5,77.08
5868.0,77.775
5868.500000000001,76.21
5869.0,75.685
5869.5,76.061
5870.0,78.033
5870.500000000001,78.968
5871.0,75.932
5871.5,71.805
5872.0,72.791
5872.500000000001,74.609
5873.0,75.885
5873.5,77.162
5874.0,77.262
5874.500000000001,77.085
5875.0,76.006
5875.5,75.057
5876.0,74.166
5876.500000000001,73.819
5877.0,72.438
5877.5,70.981
5878.0,71.708
5878.500000000001,73.56
5879.0,75.412
5879.5,77.264
5880.0,79.116
5880.500000000001,80.968
5881.0,82.821
5881.5,84.605
5882.0,85.122
5882.500000000001,84.639
5883.0,83.741
5883.5,81.42
5884.0,80.867
5884.500000000001,80.563
5885.0,80.259
5885.5,74.965
5886.0,71.87
5886.500000000001,73.127
5887.0,75.576
5887.5,78.519
5888.0,78.83
5888.5,78.343
5889.0,76.945
5889.5,75.237
5890.0,73.618
5890.5,72.096
5891.0,70.749
5891.5,69.8
5892.0,69.643
5892.5,70.629
5893.0,78.026
5893.5,78.126
5894.0,76.715
5894.5,75.323
5895.0,74.721
5895.5,74.119
5896.0,73.023
5896.5,70.55
5897.0,69.644
5897.5,68.738
5898.0,67.831
5898.5,68.901
5899.0,72.561
5899.5,77.017
5900.0,80.088
5900.5,79.647
5901.0,72.181
5901.5,71.408
5902.0,71.271
5902.5,72.171
5903.0,74.404
5903.5,78.4
5904.0,82.395
5904.5,83.504
5905.0,82.29
5905.5,78.958
5906.0,76.84
5906.5,75.091
5907.0,73.342
5907.5,71.593
5908.0,69.844
5908.5,66.974
5909.0,63.687
5909.5,60.4
5910.0,57.113
5910.5,55.81
5911.0,56.513
5911.5,64.309
5912.0,68.57
5912.5,72.832
5913.0,76.688
5913.5,76.515
5914.0,73.761
5914.5,68.907
5915.0,66.053
5915.5,65.78
5916.0,65.919
5916.5,70.03
5917.0,74.308
5917.5,84.572
5918.0,89.083
5918.5,88.836
5919.0,87.238
5919.5,84.272
5920.0,81.277
5920.5,79.735
5921.0,76.06
5921.5,72.368
5922.0,64.279
5922.5,54.247
5923.0,37.024
5923.5,37.246
5924.0,41.028
5924.5,45.423
5925.0,58.756
5925.5,65.423
5926.0,70.202
5926.5,71.04
5927.0,68.931
5927.5,64.383
5928.0,60.827
5928.5,60.727
5929.0,61.836
5929.5,61.407
5930.0,60.719
5930.5,60.719
5931.0,64.859
5931.5,67.643
5932.0,69.34
5932.5,71.038
5933.0,72.736
5933.5,74.434
5934.0,74.848
5934.5,74.082
5935.0,72.808
5935.5,72.247
5936.0,72.386
5936.5,82.395
5937.0,95.577
5937.5,95.577
5938.0,95.375
5938.5,94.687
5939.0,93.011
5939.5,90.037
5940.0,86.783
5940.5,83.528
5941.0,81.645
5941.5,84.078
5942.0,84.867
5942.5,84.161
5943.0,82.353
5943.5,80.558
5944.0,79.462
5944.5,79.601
5945.0,86.298
5945.5,93.228
5946.0,94.56
5946.5,99.604
5947.0,106.041
5947.5,108.48
5948.0,107.794
5948.5,103.406
5949.0,98.66
5949.5,93.914
5950.0,89.169
5950.5,85.37
5951.0,81.812
5951.5,80.032
5952.0,75.219
5952.5,73.108
5953.0,68.798
5953.5,62.68
5954.0,57.279
5954.5,56.986
5955.0,58.618
5955.5,60.795
5956.0,63.131
5956.5,64.912
5957.0,66.926
5957.5,70.51
5958.0,74.526
5958.5,77.966
5959.0,77.485
5959.5,74.512
5960.0,71.54
5960.5,52.589
5961.0,31.976
5961.5,29.935
5962.0,34.045
5962.5,47.265
5963.0,56.571
5963.5,65.955
5964.0,80.553
5964.5,79.061
5965.0,73.746
5965.5,72.939
5966.0,72.905
5966.5,75.93
5967.0,79.802
5967.5,82.534
5968.0,83.309
5968.5,82.376
5969.0,80.143
5969.5,77.804
5970.0,75.81
5970.5,75.474
5971.0,79.149
5971.5,83.069
5972.0,83.291
5972.5,81.34
5973.0,77.199
5973.5,77.044
5974.0,78.293
5974.5,78.978
5975.0,79.308
5975.5,79.18
5976.0,77.513
5976.5,75.701
5977.0,74.634
5977.5,74.546
5978.0,78.229
5978.5,85.398
5979.0,92.949
5979.5,93.261
5980.0,93.435
5980.5,93.435
5981.0,93.435
5981.5,92.681
5982.0,90.387
5982.5,86.491
5983.0,76.345
5983.5,74.639
5984.0,72.933
5984.5,71.15
5985.0,67.869
5985.5,60.579
5986.0,50.215
5986.5,40.856
5987.0,41.08
5987.5,41.765
5988.0,46.108
5988.5,50.833
5989.0,54.612
5989.5,55.157
5990.0,56.448
5990.5,62.127
5991.0,70.817
5991.5,79.507
5992.0,84.733
5992.5,85.646
5993.000000000001,83.49
5993.5,80.67
5994.0,77.74
5994.5,76.266
5995.000000000001,76.189
5995.5,76.112
5996.0,76.691
5996.5,77.468
5997.000000000001,79.169
5997.5,80.869
5998.0,86.309
5998.5,90.492
5999.000000000001,92.243
5999.5,92.461
6000.0,92.111
6000.5,83.029
6001.000000000001,76.929
6001.5,74.414
6002.0,71.36
6002.5,65.616
6003.000000000001,55.524
6003.5,52.769
6004.0,55.591
6004.5,62.048
6005.000000000001,68.505
6005.5,70.391
6006.0,68.457
6006.5,64.437
6007.000000000001,60.416
6007.5,58.828
6008.0,58.936
6008.5,63.071
6009.000000000001,80.483
6009.5,83.007
6010.0,85.662
6010.5,88.854
6011.000000000001,92.046
6011.5,95.192
6012.0,95.382
6012.5,95.192
6013.000000000001,93.543
6013.5,91.433
6014.0,89.43
6014.5,87.224
6015.000000000001,85.218
6015.5,83.505
6016.0,81.745
6016.5,71.816
6017.000000000001,71.68
6017.5,74.958
6018.0,78.782
6018.5,81.624
6019.000000000001,84.497
6019.5,87.028
6020.0,87.051
6020.5,83.902
6021.000000000001,78.989
6021.5,77.634
6022.0,77.889
6022.5,78.44
6023.000000000001,86.135
6023.5,92.544
6024.0,93.417
6024.5,92.474
6025.000000000001,88.027
6025.5,86.035
6026.0,87.003
6026.5,92.954
6027.000000000001,95.382
6027.5,94.817
6028.0,91.163
6028.5,82.1
6029.000000000001,72.05
6029.5,63.283
6030.0,63.864
6030.5,67.864
6031.000000000001,71.863
6031.5,74.45
6032.0,75.128
6032.5,75.008
6033.000000000001,74.887
6033.5,74.766
6034.0,73.054
6034.5,71.885
6035.000000000001,71.226
6035.5,71.322
6036.0,71.444
6036.5,71.926
6037.000000000001,72.598
6037.5,67.418
6038.0,54.457
6038.5,47.842
6039.000000000001,47.477
6039.5,49.77
6040.0,57.389
6040.5,71.725
6041.000000000001,76.874
6041.5,81.682
6042.0,85.718
6042.5,86.129
6043.000000000001,86.184
6043.5,78.726
6044.0,74.376
6044.5,71.826
6045.000000000001,69.941
6045.5,68.802
6046.0,68.183
6046.5,68.27
6047.000000000001,71.041
6047.5,79.462
6048.0,94.678
6048.5,105.756
6049.000000000001,106.675
6049.5,106.777
6050.0,105.578
6050.5,101.503
6051.000000000001,94.259
6051.5,86.67
6052.0,82.586
6052.5,77.854
6053.000000000001,75.338
6053.5,73.398
6054.0,72.342
6054.5,71.882
6055.000000000001,72.023
6055.5,72.254
6056.0,72.527
6056.5,72.22
6057.000000000001,70.037
6057.5,69.531
6058.0,67.786
6058.5,63.667
6059.000000000001,59.806
6059.5,55.945
6060.0,52.541
6060.5,53.729
6061.000000000001,57.103
6061.5,63.347
6062.0,69.59
6062.5,70.542
6063.000000000001,67.528
6063.5,67.89
6064.0,70.239
6064.5,71.373
6065.000000000001,71.625
6065.5,67.368
6066.0,65.041
6066.5,65.6
6067.000000000001,69.712
6067.5,72.688
6068.0,75.003
6068.5,75.13
6069.000000000001,73.275
6069.5,67.108
6070.0,63.237
6070.5,53.959
6071.000000000001,53.187
6071.5,53.6
6072.0,55.841
6072.5,58.426
6073.000000000001,62.822
6073.5,66.379
6074.0,70.921
6074.5,77.519
6075.000000000001,86.238
6075.5,91.672
6076.0,92.461
6076.5,90.17
6077.000000000001,88.956
6077.5,91.223
6078.0,98.475
6078.5,106.261
6079.000000000001,111.137
6079.5,111.351
6080.0,108.346
6080.5,98.123
6081.000000000001,87.901
6081.5,81.798
6082.0,77.93
6082.5,74.061
6083.000000000001,71.072
6083.5,70.729
6084.0,71.854
6084.5,74.016
6085.000000000001,74.881
6085.5,75.25
6086.0,75.346
6086.5,75.612
6087.000000000001,76.285
6087.5,76.894
6088.0,77.036
6088.5,75.795
6089.000000000001,72.979
6089.5,70.115
6090.0,67.25
6090.5,65.106
6091.000000000001,64.767
6091.5,68.933
6092.0,73.004
6092.5,77.716
6093.000000000001,79.94
6093.5,82.164
6094.0,83.383
6094.5,83.275
6095.000000000001,79.622
6095.5,77.493
6096.0,73.738
6096.5,69.983
6097.000000000001,68.363
6097.5,67.731
6098.0,67.735
6098.5,67.739
6099.000000000001,67.603
6099.5,67.359
6100.0,67.363
6100.5,67.594
6101.000000000001,67.93
6101.5,68.643
6102.0,67.569
6102.5,65.072
6103.000000000001,65.451
6103.5,73.86
6104.0,77.328
6104.5,77.757
6105.000000000001,78.161
6105.5,79.558
6106.0,82.423
6106.5,85.091
6107.000000000001,84.685
6107.5,82.555
6108.0,72.781
6108.5,67.325
6109.000000000001,61.339
6109.5,56.072
6110.0,52.289
6110.5,50.591
6111.000000000001,51.172
6111.5,52.596
6112.0,54.019
6112.5,56.689
6113.000000000001,60.799
6113.5,63.905
6114.0,67.12
6114.5,68.774
6115.000000000001,69.41
6115.5,68.432
6116.0,66.852
6116.5,64.512
6117.000000000001,61.82
6117.5,59.217
6118.0,56.768
6118.5,56.5
6119.000000000001,57.057
6119.5,57.662
6120.0,58.359
6120.5,57.408
6121.000000000001,56.177
6121.5,54.964
6122.0,53.751
6122.5,49.555
6123.000000000001,44.987
6123.5,45.774
6124.0,52.889
6124.5,57.232
6125.000000000001,60.72
6125.5,63.233
6126.0,64.286
6126.5,66.995
6127.000000000001,70.31
6127.5,72.737
6128.0,72.914
6128.5,72.506
6129.000000000001,72.285
6129.5,72.688
6130.0,78.082
6130.5,81.831
6131.000000000001,83.871
6131.5,85.867
6132.0,87.407
6132.5,87.509
6133.000000000001,84.735
6133.5,83.3
6134.0,84.709
6134.5,89.317
6135.000000000001,98.417
6135.5,105.723
6136.0,104.669
6136.5,96.2
6137.000000000001,87.747
6137.5,80.346
6138.0,79.28
6138.5,80.041
6139.000000000001,88.299
6139.5,88.35
6140.0,86.685
6140.5,83.528
6141.000000000001,81.115
6141.5,80.614
6142.0,80.624
6142.5,84.139
6143.000000000001,96.628
6143.5,105.384
6144.0,110.852
6144.5,124.148
6145.0,124.238
6145.5,116.751
6146.0,107.219
6146.5,85.275
6147.0,77.694
6147.5,72.302
6148.0,71.76
6148.5,69.66
6149.0,57.453
6149.5,49.662
6150.0,50.376
6150.5,66.614
6151.0,69.022
6151.5,68.406
6152.0,66.759
6152.5,58.809
6153.0,51.596
6153.5,50.056
6154.0,51.36
6154.5,57.769
6155.0,64.177
6155.5,70.982
6156.0,78.383
6156.5,84.695
6157.0,84.803
6157.5,82.131
6158.0,78.548
6158.5,75.396
6159.0,74.906
6159.5,75.36
6160.0,80.333
6160.5,79.924
6161.0,79.435
6161.5,79.084
6162.0,79.25
6162.5,80.968
6163.0,84.311
6163.5,85.609
6164.0,85.439
6164.5,80.979
6165.0,76.004
6165.5,72.418
6166.0,72.407
6166.5,74.098
6167.0,81.223
6167.5,88.262
6168.0,95.301
6168.5,96.255
6169.0,95.983
6169.5,94.571
6170.0,90.116
6170.5,85.526
6171.0,80.936
6171.5,76.346
6172.0,68.913
6172.5,59.963
6173.0,51.85
6173.5,48.513
6174.0,51.128
6174.5,57.205
6175.0,63.297
6175.5,63.298
6176.0,61.27
6176.5,58.074
6177.0,54.482
6177.5,53.603
6178.0,56.281
6178.5,55.163
6179.0,49.444
6179.5,47.787
6180.0,48.312
6180.5,60.994
6181.0,66.964
6181.5,74.496
6182.0,82.009
6182.5,86.087
6183.0,85.027
6183.5,79.693
6184.0,72.311
6184.5,65.597
6185.0,59.427
6185.5,55.839
6186.0,52.25
6186.5,48.364
6187.0,36.092
6187.5,35.657
6188.0,37.018
6188.5,39.759
6189.0,42.499
6189.5,45.105
6190.0,46.71
6190.5,48.315
6191.0,49.065
6191.5,49.133
6192.0,49.027
6192.5,48.006
6193.0,47.736
6193.5,48.333
6194.0,49.288
6194.5,50.2
6195.0,51.622
6195.5,53.405
6196.0,55.247
6196.5,57.242
6197.0,59.42
6197.5,59.132
6198.0,48.889
6198.5,46.854
6199.0,50.491
6199.5,56.717
6200.0,59.094
6200.5,42.491
6201.0,32.947
6201.5,28.35
6202.0,25.995
6202.5,30.38
6203.0,37.172
6203.5,45.886
6204.0,55.801
6204.5,59.76
6205.0,65.94
6205.5,65.237
6206.0,63.484
6206.5,61.483
6207.0,60.759
6207.5,62.001
6208.0,66.821
6208.5,66.995
6209.0,61.486
6209.5,59.799
6210.0,61.658
6210.5,64.377
6211.0,67.097
6211.5,69.817
6212.0,72.309
6212.5,72.75
6213.0,72.448
6213.5,72.05
6214.0,70.385
6214.5,69.077
6215.0,68.225
6215.5,67.981
6216.0,68.202
6216.5,68.347
6217.0,68.477
6217.5,68.925
6218.0,70.842
6218.5,72.255
6219.0,69.316
6219.5,68.113
6220.0,68.011
6220.5,68.437
6221.0,69.264
6221.5,70.933
6222.0,73.12
6222.5,75.307
6223.0,79.806
6223.5,79.757
6224.0,76.546
6224.5,68.609
6225.0,65.427
6225.5,62.246
6226.0,59.39
6226.5,58.769
6227.0,59.689
6227.5,66.504
6228.0,70.137
6228.5,76.296
6229.0,76.666
6229.5,76.452
6230.0,72.831
6230.5,69.903
6231.0,69.247
6231.5,69.949
6232.0,73.206
6232.5,74.376
6233.0,68.208
6233.5,62.137
6234.0,61.498
6234.5,63.991
6235.0,68.14
6235.5,71.845
6236.0,71.984
6236.5,70.85
6237.0,67.409
6237.5,67.33
6238.0,74.341
6238.5,74.578
6239.0,72.838
6239.500000000001,70.166
6240.0,67.942
6240.5,66.888
6241.0,66.501
6241.500000000001,66.612
6242.0,68.058
6242.5,72.218
6243.0,73.871
6243.500000000001,72.995
6244.0,70.541
6244.5,68.76
6245.0,68.47
6245.500000000001,68.026
6246.0,67.405
6246.5,66.784
6247.0,65.612
6247.500000000001,61.088
6248.0,59.046
6248.5,59.049
6249.0,59.37
6249.500000000001,59.947
6250.0,60.664
6250.5,61.381
6251.0,62.098
6251.500000000001,64.397
6252.0,65.993
6252.5,66.998
6253.0,68.03
6253.500000000001,69.029
6254.0,69.09
6254.5,68.71
6255.0,68.135
6255.500000000001,65.014
6256.0,61.982
6256.5,61.443
6257.0,63.119
6257.500000000001,65.916
6258.0,66.153
6258.5,66.268
6259.0,66.215
6259.500000000001,68.504
6260.0,74.74
6260.5,77.744
6261.0,77.962
6261.500000000001,75.263
6262.0,69.523
6262.5,64.721
6263.0,63.644
6263.500000000001,65.649
6264.0,68.899
6264.5,69.163
6265.0,68.434
6265.500000000001,67.665
6266.0,66.321
6266.5,63.522
6267.0,60.399
6267.500000000001,58.5
6268.0,58.07
6268.5,59.104
6269.0,61.181
6269.500000000001,62.454
6270.0,60.618
6270.5,56.63
6271.0,56.426
6271.500000000001,57.692
6272.0,59.386
6272.5,60.414
6273.0,61.333
6273.500000000001,62.232
6274.0,63.093
6274.5,64.011
6275.0,64.789
6275.500000000001,65.013
6276.0,65.103
6276.5,64.971
6277.0,63.988
6277.500000000001,59.504
6278.0,57.234
6278.5,57.227
6279.0,58.045
6279.500000000001,59.256
6280.0,60.259
6280.5,60.708
6281.0,60.458
6281.500000000001,59.816
6282.0,58.952
6282.5,57.983
6283.0,58.0
6283.500000000001,58.415
6284.0,58.945
6284.5,59.543
6285.0,60.14
6285.500000000001,60.911
6286.0,61.89
6286.5,65.1
6287.0,65.575
6287.500000000001,65.307
6288.0,64.022
6288.5,63.628
6289.0,63.628
6289.500000000001,66.141
6290.0,67.422
6290.5,66.618
6291.0,65.242
6291.500000000001,66.423
6292.0,68.045
6292.5,68.025
6293.0,65.869
6293.500000000001,62.58
6294.0,59.771
6294.5,58.382
6295.0,58.75
6295.500000000001,61.525
6296.0,65.066
6296.5,67.825
6297.0,68.24
6297.500000000001,66.921
6298.0,65.666
6298.5,64.518
6299.0,63.875
6299.500000000001,63.213
6300.0,61.996
6300.5,60.869
6301.0,60.421
6301.500000000001,60.321
6302.0,60.321
6302.5,62.632
6303.0,69.841
6303.500000000001,73.121
6304.0,71.828
6304.5,69.326
6305.0,67.029
6305.500000000001,65.045
6306.0,64.625
6306.5,64.993
6307.0,66.412
6307.500000000001,70.133
6308.0,70.997
6308.5,69.362
6309.0,60.732
6309.500000000001,58.935
6310.0,62.297
6310.5,70.843
6311.0,70.464
6311.500000000001,68.167
6312.0,66.465
6312.5,64.851
6313.0,64.607
6313.500000000001,64.542
6314.0,64.91
6314.5,65.923
6315.0,68.897
6315.500000000001,72.628
6316.0,74.379
6316.5,76.671
6317.0,79.673
6317.500000000001,80.378
6318.0,80.323
6318.5,77.355
6319.0,74.727
6319.500000000001,72.658
6320.0,70.589
6320.5,70.158
6321.0,71.007
6321.500000000001,71.855
6322.0,72.704
6322.5,73.552
6323.0,75.48
6323.500000000001,77.193
6324.0,77.416
6324.5,77.209
6325.0,76.679
6325.500000000001,76.07
6326.0,75.462
6326.5,74.413
6327.0,72.299
6327.500000000001,72.627
6328.0,73.743
6328.5,75.958
6329.0,78.174
6329.500000000001,78.648
6330.0,78.402
6330.5,74.003
6331.0,70.704
6331.500000000001,70.684
6332.0,71.7
6332.5,73.282
6333.0,74.011
6333.500000000001,73.792
6334.0,73.143
6334.5,72.009
6335.0,70.738
6335.500000000001,70.972
6336.0,72.84
6336.5,75.632
6337.0,78.658
6337.500000000001,79.684
6338.0,79.562
6338.5,78.599
6339.0,77.115
6339.500000000001,75.347
6340.0,73.681
6340.5,71.94
6341.0,70.177
6341.500000000001,68.703
6342.0,68.008
6342.5,68.426
6343.0,71.038
6343.500000000001,81.98
6344.0,82.191
6344.5,79.605
6345.0,77.211
6345.500000000001,74.322
6346.0,71.76
6346.5,70.95
6347.0,70.846
6347.500000000001,72.489
6348.0,76.609
6348.5,77.479
6349.0,76.981
6349.500000000001,73.429
6350.0,72.833
6350.5,73.273
6351.0,74.256
6351.500000000001,75.978
6352.0,78.752
6352.5,81.676
6353.0,82.695
6353.500000000001,83.712
6354.0,84.88
6354.5,85.758
6355.0,86.271
6355.500000000001,86.419
6356.0,85.837
6356.5,84.6
6357.0,83.978
6357.500000000001,83.356
6358.0,83.527
6358.5,83.711
6359.0,83.596
6359.500000000001,82.171
6360.0,77.623
6360.5,73.035
6361.0,62.335
6361.500000000001,59.44
6362.0,59.369
6362.5,59.874
6363.0,60.637
6363.500000000001,61.401
6364.0,62.519
6364.5,65.531
6365.0,68.716
6365.500000000001,67.786
6366.0,66.026
6366.5,67.193
6367.0,68.576
6367.500000000001,69.959
6368.0,70.858
6368.5,70.095
6369.0,68.704
6369.500000000001,66.418
6370.0,64.132
6370.5,63.525
6371.0,63.523
6371.500000000001,65.36
6372.0,68.622
6372.5,71.884
6373.0,75.146
6373.500000000001,78.409
6374.0,78.994
6374.5,79.037
6375.0,79.037
6375.500000000001,79.389
6376.0,80.245
6376.5,81.1
6377.0,82.011
6377.500000000001,82.962
6378.0,83.079
6378.5,81.031
6379.0,76.306
6379.500000000001,71.508
6380.0,60.977
6380.5,56.536
6381.0,55.018
6381.500000000001,54.706
6382.0,54.706
6382.5,54.96
6383.0,55.743
6383.500000000001,56.525
6384.0,56.623
6384.5,55.594
6385.0,51.772
6385.500000000001,51.01
6386.0,53.189
6386.5,58.648
6387.0,64.03
6387.500000000001,65.613
6388.0,65.424
6388.5,53.829
6389.0,52.854
6389.500000000001,55.605
6390.0,62.869
6390.5,66.329
6391.0,66.189
6391.500000000001,65.699
6392.0,63.311
6392.5,61.622
6393.0,61.291
6393.500000000001,63.196
6394.0,66.695
6394.5,70.77
6395.0,74.343
6395.500000000001,77.724
6396.0,78.269
6396.5,75.661
6397.0,72.106
6397.500000000001,68.552
6398.0,64.999
6398.5,61.923
6399.0,62.623
6399.500000000001,66.28
6400.0,69.989
6400.5,73.697
6401.0,74.384
6401.5,72.199
6402.0,61.777
6402.5,58.261
6403.0,61.858
6403.5,66.696
6404.0,71.853
6404.5,71.853
6405.0,71.016
6405.5,60.938
6406.0,57.396
6406.5,54.047
6407.0,52.648
6407.5,51.628
6408.0,50.647
6408.5,48.756
6409.0,46.469
6409.5,46.093
6410.0,46.517
6410.5,49.215
6411.0,52.313
6411.5,54.505
6412.0,56.396
6412.5,58.364
6413.0,59.935
6413.5,60.366
6414.0,60.245
6414.5,59.191
6415.0,54.703
6415.5,51.33
6416.0,49.662
6416.5,49.029
6417.0,48.222
6417.5,46.104
6418.0,43.409
6418.5,38.918
6419.0,35.046
6419.5,31.174
6420.0,28.502
6420.5,29.613
6421.0,49.981
6421.5,50.788
6422.0,41.825
6422.5,36.11
6423.0,18.934
6423.5,18.403
6424.0,18.636
6424.5,19.462
6425.0,25.528
6425.5,32.404
6426.0,38.623
6426.5,43.969
6427.0,55.555
6427.5,59.915
6428.0,59.665
6428.5,58.87
6429.0,58.681
6429.5,59.486
6430.0,61.226
6430.5,61.445
6431.0,61.588
6431.5,61.59
6432.0,60.191
6432.5,56.712
6433.0,57.476
6433.5,61.28
6434.0,69.641
6434.5,69.824
6435.0,69.94
6435.5,69.835
6436.0,70.345
6436.5,71.676
6437.0,74.3
6437.5,77.553
6438.0,78.813
6438.5,78.677
6439.0,76.642
6439.5,66.99
6440.0,59.483
6440.5,59.269
6441.0,61.117
6441.5,63.124
6442.0,65.113
6442.5,66.919
6443.0,68.724
6443.5,70.529
6444.0,72.334
6444.5,73.747
6445.0,73.107
6445.5,72.546
6446.0,72.633
6446.5,72.907
6447.0,73.238
6447.5,73.864
6448.0,74.49
6448.5,74.699
6449.0,73.696
6449.5,71.362
6450.0,69.628
6450.5,68.43
6451.0,67.981
6451.5,67.206
6452.0,61.827
6452.5,56.806
6453.0,47.531
6453.5,46.957
6454.0,49.018
6454.5,53.239
6455.0,57.848
6455.5,69.807
6456.0,73.383
6456.5,73.565
6457.0,73.746
6457.5,73.927
6458.0,75.764
6458.5,77.795
6459.0,79.337
